4.785534775393179840e-02 5.868542470838990222e-03 9.277143814561281121e-03 4.027494690464858418e-03 2.127679055414535836e-02 1.873488148370516804e-02 1.258036514700748565e-02 1.155647387522958786e-02 4.267331950992261924e-02 4.602065627715472285e-02 1.019766428989470064e-02 1.065960067466391326e-02 3.322853052406107843e-03 2.658253637474981834e-02 1.060866609516515624e-02 6.253562501686002473e-03
1.108387076434143026e-01 1.102378683558600803e-01 3.792726789651738872e-02 3.673585186570997585e-02 7.087242522915077059e-02 8.497825888453987286e-02 4.571525424684069749e-02 3.734636846504010843e-02 8.079418310787289670e-02 8.755086143341997418e-02 6.290074636708115063e-02 4.910366050961998546e-02 9.786063850126665298e-02 7.390531224684596112e-02 1.135265283955124438e-01 1.113692330759146754e-01
8.702075042971230134e-02 1.574486822774426864e-01 1.669196028724361514e-01 1.597003472041801098e-01 1.228245735923977205e-01 9.563758931059807011e-02 1.270564920045439694e-01 1.246018792381773793e-01 1.112087521159744741e-01 1.430368658679858074e-01 1.684662154412905344e-01 1.410970049501240053e-01 1.309224298513416151e-01 1.519800153149065969e-01 1.114553070302454624e-01 9.408358219649151644e-02
1.759629843840979646e-01 1.601128712889657024e-01 1.878234837810265345e-01 2.040944405086874136e-01 2.340600428416329537e-01 2.394271539797465653e-01 2.396390400377510221e-01 1.522739386124291883e-01 1.792847451480588938e-01 2.266163952949985794e-01 1.943974904099906031e-01 1.790360433086413128e-01 2.428936170446553411e-01 1.879220785842541652e-01 2.032534502505100038e-01 1.624722902365494381e-01
2.739139703228103961e-01 2.486578812070119049e-01 2.449902049707986806e-01 3.153900939215447119e-01 2.612176817287589770e-01 3.159517871570364234e-01 2.837326511828837661e-01 2.376734448262162736e-01 2.708168910798050000e-01 2.648814898144043473e-01 2.382641688197340568e-01 2.386559983151796682e-01 2.482456219477275627e-01 2.871677108469640194e-01 2.830557982340641265e-01 2.565232239980937412e-01
3.552791256702801381e-01 3.306700849873889791e-01 2.924806256815076222e-01 3.325289308362545104e-01 2.868458532352184953e-01 3.013600733232876250e-01 3.020778642120816038e-01 3.191357676057257620e-01 3.731321496311547636e-01 3.061926172731018192e-01 3.641908028761299265e-01 3.703996286300742513e-01 3.006441639896948459e-01 2.937999352068163539e-01 3.455461820590431943e-01 3.210859896717219719e-01
3.732353912359436254e-01 4.044930270241314241e-01 3.749850030728552608e-01 4.371739883869503185e-01 4.379395315662865107e-01 3.835454550797172679e-01 4.299194597822904029e-01 4.412419864164965344e-01 3.999849663647178089e-01 4.388334340926340893e-01 3.653455800887719929e-01 3.700229936049050927e-01 3.827491566157270597e-01 3.711466962957467031e-01 4.018536517940536346e-01 4.398207561917270580e-01
4.382671598878962738e-01 4.810328027780744753e-01 5.010584104230708657e-01 5.142263530710708963e-01 5.144837469637039140e-01 4.558430811875680000e-01 4.804483113162054675e-01 4.499317196887458459e-01 4.408771901819319994e-01 5.128657085575905050e-01 4.450353904227867252e-01 5.026637181653607067e-01 4.556371642347074591e-01 4.471230141287826920e-01 5.119635745497640444e-01 4.523617874336001710e-01
5.123518281339938252e-01 5.811397039527590458e-01 5.201044201507324383e-01 5.352633677224840625e-01 5.017688349072285670e-01 4.965958079374501732e-01 5.726729115154745031e-01 5.676325430327147092e-01 5.120726285310964743e-01 4.893706130863820780e-01 5.120163363151257752e-01 5.402214834300885782e-01 4.994746215694883529e-01 5.309162127886005722e-01 5.013216594905731682e-01 5.201656917614173592e-01
6.158999608028035144e-01 5.738288081448778000e-01 5.960529235539105963e-01 5.976896747393458664e-01 6.129109133187305991e-01 6.201697240393919675e-01 5.913657253218425058e-01 6.364937331461451020e-01 5.570052969568625167e-01 5.858357038906281122e-01 6.324414142876629841e-01 6.405090057105786716e-01 6.451723948099351569e-01 6.122396523267680246e-01 6.000821133911788952e-01 6.050007326501173344e-01
